11134:262,654,245,70,780,899,5767,16404,8283,1535
11135:17,616,302,654,58,15,518,564,8,101
11149:302,654,616,58,32,15,650,8,542,76
11150:5975,17316,6311,214,1997,14814,16968,7524,5319,4040
11193:36541,49767,76,26360,117,14754,429,521,59746,40477
11211:40719,16768,46620,11820,18883,28996,8783,3043,10692,7959
11222:19544,50369,50516,96442,97513,6495,77642,98395,14114,2904
11228:441,1410,1002,1205,4513,827,2917,17,4444,1744
11240:17,302,654,76,616,58,8,866,84,29
11259:17,302,654,76,616,58,8,866,84,29
11264:17,654,58,29,616,84,650,1102,8,76
11273:58,29,616,84,650,1102,76,6,138,736
11278:302,654,58,616,1832,4032,395,837,76,736
11279:2405,113529,35846,118856,13926,52989,19000,9203,29862,18013
11280:17,302,654,76,616,58,8,866,84,29
11287:899,1187,48,70,8,2162,2789,302,245,363
11332:168,31188,65242,23773,986,3484,100792,9752,43198,108417
11360:17,302,654,76,616,58,8,866,84,29
11363:654,17,76884,3714,199,20916,38529,101879,11823,7956
11378:4542,20916,3925,122821,24042,4786,3557,4148,27142,26576
11388:4267,43418,51943,34115,23839,2245,8873,190,1239,1136
11394:138,36006,182,302,11330,4500,81265,85990,7743,3717
11404:17,76,616,58,654,542,302,2139,81,508
11414:17,302,654,6,616,138,301,58,542,61
11418:17,302,8,84,616,654,873,70,245,564
11419:302,616,8,654,84,58,76,736,542,564
11426:6974,5970,112723,79880,1140,34513,87206,1782,34790,3631
11427:4575,76,25910,12332,3054,3126,3477,367,226,96
11428:17,654,302,58,84,616,354,8,76,1102
11431:17,302,654,76,616,58,8,866,84,29
11437:1002,5122,33285,13881,16036,26712,6142,13,2028,441
11439:757,36819,11821,38543,20276,9163,60218,5142,7048,4320
11444:17,654,58,616,29,84,8,518,15,650
11458:17800,24893,9716,658,518,861,616,483,3223,289
11462:931,17,3704,873,710,947,1382,245,564,1825
11463:58,101,76,29,542,15,787,289,354,508
11484:50967,78465,31048,96002,9165,39374,34601,90565,17,616
11507:17,302,654,616,58,650,8,84,736,29
11510:58,17,654,616,29,650,76,542,84,162
11511:2520,76547,986,18210,13400,21085,58632,116222,4413,542
11525:1196,650,348,616,654,76,698,1549,508,1357
11529:495,138,8,302,636,749,20915,49533,1140,121339
11535:302,654,616,58,29,8,650,84,542,3101
11537:3378,45191,88939,18705,75721,1342,22713,6607,38292,83810
11538:17,58,616,162,542,518,564,8,84,356
11540:4600,9077,20849,13894,15457,72734,103903,26293,73135,65
11552:302,654,84,58,616,8,29,1102,354,76
11554:1352,10041,2880,1527,3107,189,4825,3172,17,508
11558:103,245,899,947,542,4364,230,131,3184,48
11569:616,301,62,2602,650,236,29,409,1614,238
11584:650,128,6793,1065,273,1403,1050,1881,2342,402
11586:30143,16764,6324,27716,1097,89560,718,118760,3250,2139
11603:654,58,302,17,616,29,239,84,837,6
11606:226,564,542,518,650,654,58,1535,1023,101
11614:6752,596,3101,18344,191,23739,62398,52635,62,14094
11616:101,736,1511,769,14857,9368,29862,19188,1499,27606
11651:302,518,224,654,650,564,58,508,76,138
11657:17,84,101,518,8,61,58,9077,1405,1058
11660:616,58,17,650,542,861,1196,224,8,518
11670:114309,20916,39959,3925,26925,17456,43966,75825,37458,46908
11676:5767,7211,780,731,3137,8511,262,2301,8283,550
11685:1044,17,654,518,302,616,8,564,1957,289
11699:17,302,654,76,616,58,8,866,84,29
11700:302,654,84,58,616,8,29,1102,354,76
11716:302,654,84,58,616,8,29,1102,354,76
11719:378,508,7006,4755,17,616,2275,931,15,3915
11723:8,518,84,1127,902,17,542,2927,6157,1499
11738:17,1102,302,8,654,518,616,58,354,29
11749:81,16404,550,14059,12727,500,262,8511,1888,8588
11775:13567,17,654,616,302,58,84,8,518,363
11781:17,58,224,616,654,61,8,1245,542,518
11788:76,8860,5480,168,358,1326,719,238,2275,17
11795:3723,63712,430,1140,87515,212,289,1145,1262,1786
11799:17,302,654,76,616,58,8,866,84,29
11818:17,58,616,654,787,84,302,518,322,101
11825:17,70,616,76,302,654,58,81,138,84
11835:17,616,364,58,76,650,301,15,1086,542
11836:135,1326,168,2155,719,1069,378,12984,1400,2103
11838:66009,17478,1140,372,14035,749,1205,554,6812,102146
11839:10345,85617,23676,1262,52411,10046,97455,394,12988,94970
11843:1002,710,441,508,1744,245,1065,371,1205,3618
11844:51436,23356,58,79048,36220,650,59355,33681,224,116408
11847:441,710,500,4513,5122,1744,342,13016,1888,827
11851:17,302,654,76,616,58,8,866,84,29
11856:2967,226,7211,1888,4194,780,3756,3819,6108,13544
11863:17,302,654,76,616,58,8,866,84,29
11864:17,302,654,76,616,58,8,866,84,29
11865:17,226,780,731,5767,70,302,262,616,508
11883:35382,8364,11825,14797,13183,225,17,302,654,76
11884:57836,99992,7776,90981,14392,5048,58648,13840,118923,2967
11885:1002,1410,1744,4513,13,1205,710,508,245,76
11892:3847,7146,2778,17582,2265,101,122,81,1344,3288
11893:17,654,616,650,15,302,486,1239,859,6
11896:669,41662,6500,14851,4308,10451,105823,103415,3852,117869
11910:899,48,6450,84,302,654,8,354,518,947
11913:17,302,654,58,616,84,70,354,29,76
11922:17,654,302,616,29,84,8,76,650,289
11928:616,58,17,302,654,650,29,542,861,1196
11929:654,8,101,289,518,15,542,564,650,6
11939:17,616,8,302,58,654,76,564,518,650
11956:654,650,616,1245,76,29,8,84,518,564
11962:238,40,650,17,58,302,1730,3847,81,76
11968:17,616,302,15,654,245,542,6,1126,84
11972:17,302,8,84,616,654,873,70,245,564
11979:500,81,698,76,650,226,616,302,564,70
11983:17,616,58,654,542,8,61,15,861,238
11988:1305,1140,39184,7038,62,2193,1239,66,289,23581
11990:3717,12505,47717,18765,3484,35032,4357,20452,79005,110421
11996:17,302,654,76,616,58,8,866,84,29
11999:441,1410,1205,4513,827,2917,1340,17,4444,3506
12008:17,616,654,302,58,542,15,61,1196,6
12010:2121,687,1099,902,718,1276,1884,931,4181,17
12011:17,302,654,616,58,8,650,29,138,84
12027:17,616,58,654,101,8,302,861,84,554
12028:654,101,239,518,861,542,162,322,6,76
12037:302,17,616,654,76,29,6,322,15,61
12047:1460,76,1326,297,508,168,226,5738,81,378
12050:17,654,94,616,354,119,65,245,518,15
12067:16658,4146,2528,45287,6117,7879,12093,28389,76,1176
12084:4904,3842,518,4181,8946,654,1277,19548,5553,9203
12094:168,984,463,1400,4877,5480,574,2642,135,5557
12130:289,302,2163,12441,2425,1348,119363,22466,16764,3493
12170:17,302,654,616,564,58,650,8,84,736
12199:790,650,10408,17,8,21813,891,27340,873,36085
12211:6901,10692,1651,16658,8783,2528,12093,8129,76,6117
12213:13835,1558,826,60295,13207,3081,9864,5739,1973,20915
12232:17,654,302,29,84,8,76,650,289,101
12234:17,616,8,302,58,654,76,564,518,650
12235:302,17,58,29,616,84,542,495,650,8
12237:10291,20288,17,2337,30139,1050,30152,3307,182,2626
12239:409,15,2151,826,3711,363,1109,1603,486,3717
12263:245,17,61,15,103,1405,4422,4268,564,542
12268:11524,1866,2172,302,10295,4025,21563,10455,15201,3250
12271:17,76,81,70,616,58,226,8,654,564
12272:616,10085,162,190,238,1578,1220,654,2626,17
12296:899,1187,48,17,1119,84,4420,245,518,302
12310:81,8,650,1508,500,564,224,96,201,358
12327:1086,199,3929,58,18030,8016,1890,6347,3213,50573
12328:899,1119,17,245,518,354,84,947,1382,6945
12356:17,302,8,508,616,70,354,654,84,1023
12360:654,273,616,84,8,302,239,726,2868,179
12364:302,654,84,58,8,29,1102,354,76,650
12373:61202,10048,21640,27995,48501,15382,54757,30877,3373,63793
12375:75280,84119,39233,65861,47601,542,295,902,496,402
12376:65877,83828,2549,79764,13209,1787,26059,1592,76972,17
12379:65,327,508,17,119,1287,1405,511,5567,967
12406:48628,113545,14416,87600,52220,73089,92633,80470,96049,71011
12416:749,3323,138,1772,45,182,654,2369,363,10153
12428:17,302,654,76,616,58,8,866,84,29
12433:17,616,84,1957,654,518,8,22,58,1102
12443:17,616,518,8,32,245,302,61,15,542
12453:2162,875,302,1119,70,654,354,947,245,2935
12464:17,616,302,654,8,58,542,76,225,518
12467:9864,33088,1405,13207,4798,1626,4919,944,826,1987
12474:17,8,84,518,654,302,1102,354,616,301
12480:5542,654,616,15,486,483,4025,30427,18420,4174
12496:2924,30223,15937,89721,36443,65938,16433,23398,17,2744
12498:17,302,654,76,616,58,8,866,84,29
12505:17,1344,698,564,27407,12129,76,82254,21149,1759
12512:1140,21645,3929,34793,2655,4005,138,490,42569,1832
12531:616,17,654,58,302,542,650,238,861,15
12532:5282,93074,17,302,654,76,616,58,8,866
12533:58,29,616,650,8,76,354,6,542,518
12534:4138,63314,51633,678,29546,3683,115121,35882,33138,106285
12536:17,302,58,616,84,29,518,101,542,650
12540:17,429,616,654,58,8,84,861,1684,1102
12541:17,2139,76,1099,564,500,873,1410,8,302
12544:17,84,518,302,616,654,58,1102,650,76
12549:17,302,654,354,76,29,84,58,616,70
12552:1139,1402,84,70,508,2030,9681,81,17,1460
12555:262,5767,81,9289,2275,1435,3307,13060,70,1307
12556:29,17,654,58,302,190,859,616,495,15
12559:112693,270,25115,86574,2983,117770,33706,3086,112603,49742
12562:12637,88524,48208,9354,72271,74725,49329,63124,74052,64
12564:84,58,616,8,1102,354,76,518,138,736
12568:17,302,654,76,616,58,8,866,84,29
12573:17,15,58,542,302,650,616,486,654,861
12587:1624,138,29,3223,354,10295,3929,4025,21563,10455
12595:81,3939,16404,508,5767,3423,780,500,2967,3137
12601:61451,5176,56035,13369,53891,39584,91774,9287,88166,69814
12604:302,650,76,564,518,1196,861,15,508,554
12616:11644,9629,2447,17,398,24211,14964,238,236,616
12622:17123,7905,27705,17,76,15122,32205,1804,1086,16401
12628:62866,122304,8471,4305,17,302,654,76,616,58
12630:17,58,302,84,654,2495,101,167,15,1102
12642:17,654,8,616,518,787,76,354,15,29
12660:245,518,94,15,787,8,3142,1511,2268,103
12662:59585,16496,61,18098,56318,4287,69816,2139,60833,31555
12663:1140,45584,3347,24498,12830,496,138,1832,690,167
12669:1305,1240,2657,20846,8151,1119,4471,48750,14555,77965
12676:1460,2337,336,710,25692,6097,14147,238,50550,1682
12700:1913,17,76,361,302,866,654,2139,58,616
12701:17,84,302,616,654,58,1102,101,650,564
12723:17,710,1002,1744,245,8,76,508,1410,1065
12725:873,8,17,1832,1544,21,289,1927,363,302
12739:88116,24464,2832,12039,219,103,32,107987,94,518
12753:17,616,4032,58,238,861,8,302,17717,114
12754:5124,36233,1147,4268,89964,8213,6812,46461,61,62
12761:76,17,564,302,616,654,2139,58,8,650
12766:81,348,2967,3423,1749,140,1888,2204,226,3756
12767:17,302,654,76,616,58,8,866,84,29
12773:873,17,542,931,616,654,302,564,58,15
12779:1143,54459,661,8781,138,5076,10952,19405,1460,117702
12780:1140,165,1960,14675,766,1786,38892,58301,27281,3280
12794:17,76,698,616,654,542,15,518,302,2139
12795:17,654,58,29,616,84,650,1102,8,76
12796:361,866,17,58,254,654,616,518,76,302
12799:290,46545,17,302,654,76,616,58,8,866
12804:17,302,616,654,508,8,518,70,1023,84
12807:2510,36909,8772,11590,44740,84448,120785,565,8159,55103
12811:17,302,2162,84,654,70,354,875,1119,947
12836:17,616,654,58,302,542,15,6,8,518
12841:8345,741,12955,2869,6537,22643,22420,14435,13126,1076
12852:17,302,654,58,616,29,76,650,15,8
12860:327,616,654,58,301,787,245,15,999,119
12885:15,58,654,364,61,245,542,616,363,4174
12892:654,616,61,15,29,302,542,8,58,518
12898:17,616,302,654,58,15,6,29,650,94
12902:2633,17316,5975,13341,7622,11590,15299,6311,533,12294
12912:17,76,564,238,508,32,84,245,363,1126
12918:29,10100,616,650,15,542,61,302,331,859
12928:17,302,2162,84,654,70,354,875,947,29
12931:17,654,302,616,29,84,8,76,650,289
12934:616,17,654,568,58,15,542,76,861,302
12939:616,1382,431,1372,262,226,4148,5000,3514,554
12956:34203,46738,20958,4414,22624,8252,983,44338,10291,5474
12967:17,654,302,2739,61,245,542,787,616,32
12970:17,302,654,616,58,76,8,29,84,564
12985:654,3039,3001,11539,787,5512,9790,14210,294,521
12986:719,5480,984,1326,463,2318,8860,5738,661,1400
12991:17,654,302,616,76,564,508,650,8,58
12998:5172,182,5542,2666,102172,44362,1372,31048,7920,17508
13004:542,76,564,17,546,2139,302,500,508,1099
13019:2194,24790,1371,29960,53369,3484,8008,6118,74157,10905
13024:17,302,654,76,616,58,8,866,84,29
13025:117672,285,17,302,654,76,616,58,8,866
13039:94651,54977,90599,37819,101089,533,103538,81595,40810,6311
13040:7211,6227,34936,854,6431,1050,31602,496,3939,81
13050:17,302,654,76,616,58,8,866,84,29
13060:17,302,654,76,616,58,8,866,84,29
13062:8,2656,4300,4613,939,518,9093,84,402,101
13071:1352,3107,10041,1712,189,1527,508,378,6434,20806
13080:22205,24477,86189,40504,52642,86137,1144,121481,63072,40888
13081:654,289,101,15,1196,902,32,1804,73,8
13087:508,17,901,76,1790,650,226,3789,1326,736
13092:616,58,302,542,8,650,861,564,45,1196
13094:17,302,616,8,654,84,58,76,736,542
13106:35355,33504,88547,118477,1065,1344,62,15524,81,56280
13109:2121,687,9842,902,718,1276,1884,931,4181,17
13110:168,719,463,76,1326,399,2068,984,1400,9417
13116:347,9043,238,24467,7981,327,698,508,302,5857
13152:17,654,84,58,616,301,1102,8,866,76
13153:616,17,654,866,302,101,1832,84,861,6
13177:12402,60428,4724,50239,16374,29,28351,28988,25721,28832
13179:17,302,654,616,564,58,650,8,84,736
13192:17,302,654,76,616,58,8,866,84,29
13195:17,58,302,616,285,542,13241,15,364,62
13226:55388,83624,83388,46537,111734,17,302,654,76,616
13233:4487,970,774,2403,2714,2696,1827,1524,3506,3207
13259:14889,17,302,654,76,616,58,8,866,84
13264:500,616,76,6491,58,508,564,226,8,361
13269:17,302,654,76,616,58,8,866,84,29
13280:17,302,654,58,616,29,76,15,8,285
13285:45988,36402,58094,42379,81501,26237,31266,108111,39356,39215
13289:138,542,654,226,76,1462,1535,302,117,5998
13295:84,656,654,285,596,901,29,861,902,1403
13296:26090,924,2547,1539,176,43124,31496,17,542,500
13307:616,12128,402,508,1693,7184,5746,3795,5495,518
13312:58,101,530,1804,554,2469,1313,654,289,4174
13319:17,302,654,76,616,58,8,866,84,29
13325:1592,12508,26722,669,17,14754,8733,441,4190,901
13335:17,8,58,302,354,654,101,398,162,84
13339:104494,11199,3672,37869,9289,5545,42141,7021,13667,10492
13353:226,17,70,564,508,76,302,138,616,654
13367:2135,72988,21903,188,15931,10420,2139,3233,20916,36108
13375:17,302,654,76,616,58,8,866,84,29
13377:19957,1164,36485,18593,81,84,36556,2983,119,2662
13380:32752,15089,17,302,654,76,616,58,8,866
13387:2194,87381,3484,2917,4357,554,947,8384,12750,931
13392:9286,66642,23996,75019,32836,94778,23964,28405,46542,42128
13414:616,302,654,58,518,564,8,101,29,84
13425:17985,1348,34651,1780,1890,35217,1127,68014,273,3144
13432:60989,14857,19495,21568,23697,70214,348,718,717,117559
13434:70,302,654,616,84,518,1382,354,58,29
13435:440,24300,17224,106,30,6619,814,44167,238,12753
13436:4262,45,34775,104626,7655,5602,495,25241,172,100030
13444:17,616,518,76,654,508,8,302,542,58
13445:17,654,302,84,58,8,1102,354,518,301
13447:5477,22182,11404,17,302,654,76,616,58,8
13459:10039,2139,17,3568,76,5097,890,564,361,698
13464:87366,70269,81561,12077,92423,26553,29917,103268,104411,48451
13466:17,654,518,8,245,616,84,650,302,564
13467:2998,1941,8,182,220,108958,58513,58220,61216,14671
13469:58,301,654,616,61,542,1196,650,322,101
13470:22504,70592,45028,36019,23048,20673,61756,117946,22374,82916
13504:29723,1402,35722,19245,29,8892,7006,1126,2342,2121
13506:4262,38898,89732,12817,1050,11723,5928,5862,9331,19370
13511:101,8,303,4904,238,1196,616,409,510,650
13525:74067,59555,3410,73314,60363,5074,11708,38219,19467,10359
13526:1460,76,1326,508,168,226,5738,81,378,17
13530:2337,6097,297,9417,2275,2596,1682,1460,11899,5480
13533:17,302,654,616,76,29,8,84,650,1102
13534:42665,13516,32975,17,302,654,76,616,58,8
13535:1002,27721,14793,465,18791,19617,3196,3924,3929,10291
13564:8194,2669,6840,37121,1086,41781,34496,5498,18359,17396
13568:508,76,4697,327,1382,165,1126,10834,931,827
13584:616,17,654,58,224,15,1196,245,518,302
13590:17,302,654,76,616,58,8,866,84,29
13596:17,8,616,5740,84,654,327,1534,131,736
13602:17,654,302,58,542,15,32,101,518,8
13607:17,138,70,302,654,354,84,58,29,616
13613:17,654,302,616,29,84,8,76,650,289
13618:17,302,654,76,616,58,8,866,84,29
13632:7703,17,1023,8,1790,358,5767,1499,1703,15
13633:2469,1804,10247,530,3160,4174,15370,58,101,289
13634:26067,2583,59059,327,29187,32,10510,80599,1168,302
13643:15479,19062,5738,17,302,654,76,616,58,8
13657:1382,508,1023,378,698,3250,1126,65,1451,70
13665:8,518,17,84,1102,7407,5998,542,302,616
13666:508,17,8,891,226,70,302,81,8011,2200
13696:81,17,70,564,508,76,302,138,616,654
13700:302,8,654,616,518,245,301,736,354,70
13701:8772,1748,58358,79989,13998,1547,23048,66161,111309,1267
13710:17,84,8,508,1986,564,2302,542,518,378
13723:46376,23731,603,8159,36957,311,35064,13341,5975,4671
13752:46738,7278,60279,70522,409,20958,4414,22624,8252,983
13758:616,17,58,654,542,861,518,8,6,76
13761:542,1405,1410,301,70,354,4305,98244,4049,4025
13770:71640,14010,1923,3307,30781,1712,3172,26191,4825,15068
13781:80287,921,51741,17,302,654,76,616,58,8
13782:7622,2543,12861,311,19152,1011,2215,17486,9435,8427
13784:4303,101871,66194,81362,34002,91965,74399,8258,2654,67968
13806:302,616,654,58,76,650,70,542,238,15
13812:17,58,302,654,8,84,76,650,518,29
13813:58,616,101,559,554,2121,7956,29,378,654
13831:1302,34001,11053,50366,327,138,1942,29,289,401
13835:616,654,302,542,58,787,190,1535,1196,1578
13841:17,302,654,616,564,58,8,84,736,29
13871:719,168,984,463,1400,4877,5480,574,2642,135
13874:17,302,654,76,616,58,8,866,84,29
13876:17,518,616,8,302,58,654,32,61,15
13883:302,84,58,616,8,29,1102,354,76,650
13884:17,654,616,58,8,29,84,224,564,542
13892:698,347,3112,1372,3847,1344,17,768,285,564
13893:10981,8772,4310,11590,4671,10180,19378,5304,2543,1011
13900:302,8,654,518,616,58,354,29,736,138
13912:19795,4,58654,6303,16646,59734,3919,70,21640,8476
13918:2934,9629,398,11644,15727,552,20276,16624,4014,114181
13924:654,616,302,58,8,301,518,84,101,650
13953:5097,890,17,4743,40,354,84,1102,302,5670
13956:15947,44741,17,302,654,76,616,58,8,866
13961:17,302,654,76,616,58,8,866,84,29
13964:17,302,616,654,58,8,76,542,518,84
13995:3282,15078,27335,104256,33265,73659,75100,71422,75649,84382
14003:17,302,654,76,616,58,8,866,84,29
14014:26540,8,24968,1126,422,4268,6535,83106,17,616
14015:17,302,654,76,616,58,8,866,84,29
14024:21480,3360,109920,5472,5093,123279,49393,33431,116862,32165
14034:17,302,654,76,616,58,8,866,84,29
14040:709,1788,23512,5178,1786,61971,40,17925,20279,2984
14056:17,616,542,364,518,245,58,564,61,302
14057:17,302,654,616,58,76,8,29,84,224
14058:17,302,58,616,29,84,1102,354,8,76
14065:76,17,564,302,616,654,2139,58,8,650
14068:245,17,1827,2696,2714,2403,353,4268,616,3506
14069:245,518,8,61,1987,103,654,2302,616,1410
14084:302,654,17,58,616,84,29,1102,542,162
14087:106372,25649,18453,52829,41527,102397,55235,364,12495,65161
14088:13348,36266,5512,83175,31368,4671,110991,607,19731,41261
14095:17,302,654,76,616,58,8,866,84,29
14112:17,58,302,15,29,8,542,84,61,650
14120:17,302,654,58,616,29,76,650,15,8
14128:1175,35258,1162,2868,5178,8259,3582,1126,28309,13019
14139:17,654,302,84,8,650,542,58,518,508
14142:23370,1131,47372,2946,3921,31467,39959,120683,117070,82916
14147:17,302,654,76,616,58,8,866,84,29
14148:22155,8052,27473,11434,3619,33475,449,333,985,114
14151:6906,42870,20416,43400,16964,45123,347,10950,8226,1069
14176:17,654,58,190,29,616,15,542,354,238
14210:17,70,1023,302,1382,616,1405,32,508,76
14211:224,62,182,650,17,15,616,302,238,402
14219:3144,529,8511,8283,30,1535,1196,401,33489,81
14247:654,302,616,8,76,650,289,101,542,518
14293:654,616,29,84,8,650,101,518,6,285
14299:17,654,8,302,378,518,787,76,101,1589
14314:508,76,302,654,616,84,7006,564,101,70
14321:78283,66145,105633,6450,42527,1545,48,8946,63273,24790
14330:8,422,285,616,114,62769,787,21556,13657,2657
14336:402,302,2980,1267,4798,4643,4414,1332,511,6
14347:17,302,654,76,616,58,8,866,84,29
14371:17,508,564,616,84,518,302,1382,65,58
14386:36187,52219,94915,182,58717,17,302,654,76,616
14397:302,17,654,58,616,84,354,650,1102,8
14407:17,302,138,70,654,226,76,8,354,542
14422:11083,65532,17,302,654,76,616,58,8,866
14436:596,193,449,4813,30,1535,18420,94,97,1462
14445:17,654,616,302,84,8,650,542,58,787
14446:17,616,224,654,182,58,302,650,1245,564
14455:21729,1104,18798,12201,238,398,27148,7355,87511,5263
14470:1790,10851,15861,579,87329,13732,10454,495,1545,5582
14473:719,168,984,463,1400,4877,5480,574,2642,135
14508:17,302,654,76,616,58,8,866,84,29
14509:302,654,616,564,58,650,8,84,736,29
14517:1348,3825,1267,392,81974,3737,176,4072,86576,8011
14522:17,76,616,564,58,654,542,302,2139,81
14524:441,1410,1002,1205,4513,827,2917,1340,17,4444
14536:168,719,8860,2685,2318,2888,574,2582,2103,801
14554:4262,45,34775,15162,104626,7655,5602,495,25241,100030
14568:2265,654,58,17,76,616,302,564,61,508
14576:4575,76,25910,12332,3054,3126,3477,367,226,75530
